Timestamp,Frame_Number,FPS,Detection_Time_ms,Inference_Time_ms,Faces_Detected,Processed,Device
System Info,GPU 0,NVIDIA A10,21.99 GB,,,,
2024-10-24 13:53:59.136641,0,0.00,5.76,281.35,1,True,cuda
2024-10-24 13:53:59.182026,1,1.61,3.61,15.33,1,True,cuda
2024-10-24 13:53:59.204586,2,8.42,4.00,14.66,1,True,cuda
2024-10-24 13:53:59.227318,3,17.44,3.25,14.54,1,True,cuda
2024-10-24 13:53:59.252933,4,22.75,3.74,14.44,1,True,cuda
2024-10-24 13:53:59.308541,5,25.48,4.42,14.22,1,True,cuda
2024-10-24 13:53:59.329717,6,24.41,2.89,14.41,1,True,cuda
2024-10-24 13:53:59.351437,7,27.26,3.46,14.40,1,True,cuda
2024-10-24 13:53:59.372087,8,29.35,2.70,14.15,1,True,cuda
2024-10-24 13:53:59.392808,9,31.27,2.78,14.26,1,True,cuda
2024-10-24 13:53:59.416715,10,32.81,5.80,14.35,1,True,cuda
2024-10-24 13:53:59.448776,11,33.55,2.55,14.30,1,True,cuda
2024-10-24 13:53:59.470199,12,33.37,3.03,14.47,1,True,cuda
2024-10-24 13:53:59.491343,13,34.32,2.88,14.44,1,True,cuda
2024-10-24 13:53:59.512742,14,35.19,3.08,14.45,1,True,cuda
2024-10-24 13:53:59.533916,15,35.91,2.93,14.43,1,True,cuda
2024-10-24 13:53:59.554946,16,36.57,2.86,14.36,1,True,cuda
2024-10-24 13:53:59.575818,17,37.19,2.63,14.41,1,True,cuda
2024-10-24 13:53:59.599872,18,37.75,2.61,17.70,1,True,cuda
2024-10-24 13:53:59.621290,19,37.94,2.83,14.58,1,True,cuda
2024-10-24 13:53:59.644040,20,38.35,2.56,14.41,1,True,cuda
2024-10-24 13:53:59.667630,21,38.61,5.44,14.36,1,True,cuda
2024-10-24 13:53:59.689518,22,38.78,3.56,14.45,1,True,cuda
2024-10-24 13:53:59.710085,23,39.06,2.53,14.23,1,True,cuda
2024-10-24 13:53:59.730988,24,39.45,2.52,14.45,1,True,cuda
2024-10-24 13:53:59.751660,25,39.77,2.52,14.28,1,True,cuda
2024-10-24 13:53:59.772311,26,40.09,2.59,14.32,1,True,cuda
2024-10-24 13:53:59.792972,27,40.39,2.66,14.36,1,True,cuda
2024-10-24 13:53:59.815491,28,40.66,3.37,14.46,1,True,cuda
2024-10-24 13:53:59.836334,29,40.79,2.75,14.45,1,True,cuda
2024-10-24 13:53:59.857040,30,42.38,2.48,14.44,1,True,cuda
2024-10-24 13:53:59.877674,31,43.89,2.59,14.35,1,True,cuda
2024-10-24 13:53:59.898088,32,44.77,2.52,14.31,1,True,cuda
2024-10-24 13:53:59.918729,33,44.92,2.49,14.38,1,True,cuda
2024-10-24 13:53:59.960861,34,45.07,2.65,14.37,1,True,cuda
2024-10-24 13:53:59.981824,35,44.56,2.76,14.43,1,True,cuda
2024-10-24 13:54:00.002809,36,45.54,2.64,14.40,1,True,cuda
2024-10-24 13:54:00.023500,37,45.56,2.65,14.35,1,True,cuda
2024-10-24 13:54:00.044283,38,45.64,2.64,14.41,1,True,cuda
2024-10-24 13:54:00.067049,39,45.62,4.83,14.39,1,True,cuda
2024-10-24 13:54:00.087647,40,45.48,2.48,14.37,1,True,cuda
2024-10-24 13:54:00.108473,41,45.71,2.95,14.34,1,True,cuda
2024-10-24 13:54:00.129270,42,46.27,2.58,14.58,1,True,cuda
2024-10-24 13:54:00.150254,43,46.32,2.74,14.49,1,True,cuda
2024-10-24 13:54:00.170829,44,46.33,2.58,14.38,1,True,cuda
2024-10-24 13:54:00.191384,45,46.39,2.58,14.35,1,True,cuda
2024-10-24 13:54:00.211972,46,46.44,2.61,14.35,1,True,cuda
2024-10-24 13:54:00.233636,47,46.47,3.64,14.39,1,True,cuda
2024-10-24 13:54:00.254870,48,46.41,3.19,14.44,1,True,cuda
2024-10-24 13:54:00.276440,49,46.60,3.57,14.35,1,True,cuda
2024-10-24 13:54:00.298088,50,46.59,2.69,14.34,1,True,cuda
2024-10-24 13:54:00.318894,51,46.66,2.99,14.34,1,True,cuda
2024-10-24 13:54:00.340197,52,46.85,3.61,14.38,1,True,cuda
2024-10-24 13:54:00.360914,53,46.90,3.06,14.31,1,True,cuda
2024-10-24 13:54:00.383519,54,46.88,4.56,14.40,1,True,cuda
2024-10-24 13:54:00.404411,55,46.76,2.97,14.46,1,True,cuda
2024-10-24 13:54:00.425381,56,46.74,2.90,14.35,1,True,cuda
2024-10-24 13:54:00.446444,57,46.72,3.06,14.34,1,True,cuda
2024-10-24 13:54:00.488457,58,46.69,2.51,14.05,1,True,cuda
2024-10-24 13:54:00.508892,59,46.00,2.53,14.30,1,True,cuda
2024-10-24 13:54:00.529786,60,46.04,3.28,14.32,1,True,cuda
2024-10-24 13:54:00.550294,61,46.02,2.89,14.32,1,True,cuda
2024-10-24 13:54:00.571014,62,46.03,3.11,14.35,1,True,cuda
2024-10-24 13:54:00.591448,63,46.01,2.98,14.30,1,True,cuda
2024-10-24 13:54:00.611331,64,46.02,2.49,14.31,1,True,cuda
2024-10-24 13:54:00.631842,65,46.91,3.06,14.34,1,True,cuda
2024-10-24 13:54:00.652222,66,46.94,2.60,14.39,1,True,cuda
2024-10-24 13:54:00.672706,67,46.99,3.11,14.27,1,True,cuda
2024-10-24 13:54:00.704536,68,46.90,2.42,14.09,1,True,cuda
2024-10-24 13:54:00.725087,69,46.39,2.85,14.29,1,True,cuda
2024-10-24 13:54:00.745624,70,46.55,2.81,14.29,1,True,cuda
2024-10-24 13:54:00.766737,71,46.55,3.53,14.31,1,True,cuda
2024-10-24 13:54:00.787286,72,46.53,2.90,14.32,1,True,cuda
2024-10-24 13:54:00.810885,73,46.35,3.21,14.32,1,True,cuda
2024-10-24 13:54:00.830854,74,46.38,2.65,14.19,1,True,cuda
2024-10-24 13:54:00.850779,75,46.43,2.46,14.19,1,True,cuda
2024-10-24 13:54:00.870781,76,46.47,2.62,14.22,1,True,cuda
2024-10-24 13:54:00.890781,77,46.52,2.58,14.20,1,True,cuda
2024-10-24 13:54:00.911540,78,46.65,3.34,14.18,1,True,cuda
2024-10-24 13:54:00.931245,79,46.68,2.42,14.18,1,True,cuda
2024-10-24 13:54:00.952912,80,46.83,3.11,14.25,1,True,cuda
2024-10-24 13:54:00.973539,81,46.83,3.09,14.24,1,True,cuda
2024-10-24 13:54:00.996734,82,46.80,2.50,14.25,1,True,cuda
2024-10-24 13:54:01.016976,83,46.71,2.74,14.30,1,True,cuda
2024-10-24 13:54:01.040253,84,46.65,2.77,14.21,1,True,cuda
2024-10-24 13:54:01.060215,85,46.69,2.66,14.17,1,True,cuda
2024-10-24 13:54:01.080060,86,46.77,2.59,14.15,1,True,cuda
2024-10-24 13:54:01.100412,87,46.85,3.09,14.23,1,True,cuda
2024-10-24 13:54:01.120461,88,46.91,2.80,14.10,1,True,cuda
2024-10-24 13:54:01.140367,89,47.78,2.57,14.22,1,True,cuda
2024-10-24 13:54:01.160707,90,47.82,2.78,14.42,1,True,cuda
2024-10-24 13:54:01.180729,91,47.86,2.65,14.24,1,True,cuda
2024-10-24 13:54:01.200874,92,47.90,2.80,14.19,1,True,cuda
2024-10-24 13:54:01.222313,93,47.84,2.54,14.32,1,True,cuda
2024-10-24 13:54:01.242482,94,47.87,2.52,14.17,1,True,cuda
2024-10-24 13:54:01.263687,95,47.85,2.86,14.34,1,True,cuda
2024-10-24 13:54:01.284659,96,47.79,2.64,14.17,1,True,cuda
2024-10-24 13:54:01.304778,97,47.74,2.60,14.20,1,True,cuda
2024-10-24 13:54:01.324671,98,47.88,2.48,14.18,1,True,cuda
2024-10-24 13:54:01.344959,99,48.46,2.49,14.38,1,True,cuda
2024-10-24 13:54:01.368690,100,48.47,3.07,14.21,1,True,cuda
2024-10-24 13:54:01.415823,101,48.26,2.88,14.23,1,True,cuda
2024-10-24 13:54:01.460906,102,47.35,2.57,14.47,1,True,cuda
2024-10-24 13:54:01.481164,103,46.71,2.78,14.47,1,True,cuda
